"DateTime","Taxon","dens","sd"
2020-06-25,"Cyclopoida",46.4574750658226,NA
2020-06-25,"Nauplii",418.117275592404,NA
2020-06-25,"Bosmina",0,NA
2020-06-25,"Conochilus",255.516112862024,NA
2020-06-25,"Keratella",74.3319601053162,NA
2020-06-25,"Kellicottia",51.1032225724049,NA
2020-06-25,"Polyarthra",4.64574750658226,NA
2020-06-25,"Trichocerca",4.64574750658226,NA
2020-07-02,"Daphnia",43.3603100614344,NA
2020-07-02,"Ceriodaphnia",0,NA
2020-07-02,"Cyclopoida",75.8805426075103,NA
2020-07-02,"Nauplii",292.682092914682,NA
2020-07-02,"Bosmina",0,NA
2020-07-02,"Conochilus",0,NA
2020-07-02,"Keratella",108.400775153586,NA
2020-07-02,"Kellicottia",37.9402713037551,NA
2020-07-02,"Polyarthra",0,NA
2020-07-02,"Trichocerca",0,NA
2020-08-06,"Daphnia",5.75357960430573,NA
2020-08-06,"Ceriodaphnia",5.75357960430573,NA
2020-08-06,"Cyclopoida",3.59598725269108,NA
2020-08-06,"Nauplii",20.13752861507,NA
2020-08-06,"Bosmina",4.3151847032293,NA
2020-08-06,"Conochilus",35.2406750763726,NA
2020-08-06,"Keratella",21.5759235161465,NA
2020-08-06,"Kellicottia",2.15759235161465,NA
2020-08-06,"Polyarthra",0,NA
2020-08-06,"Trichocerca",2.87678980215286,NA
2020-08-12,"Daphnia",4.79377791576927,0.432729302775666
2020-08-12,"Ceriodaphnia",6.39170388769236,0.576972403700902
2020-08-12,"Cyclopoida",9.2475715821932,10.962475670317
2020-08-12,"Nauplii",35.5283540565879,23.800111652662
2020-08-12,"Bosmina",0,0
2020-08-12,"Conochilus",0,0
2020-08-12,"Keratella",75.7144923292068,20.3382772304566
2020-08-12,"Kellicottia",0.849960623363345,1.20202584104353
2020-08-12,"Polyarthra",0,0
2020-08-12,"Trichocerca",2.34589132048283,0.913539639193089
2020-08-13,"Daphnia",1.28627374335653,0.584985909307852
2020-08-13,"Ceriodaphnia",21.4076749004448,12.997906094484
2020-08-13,"Cyclopoida",17.089874933759,14.2960940028111
2020-08-13,"Nauplii",39.8064891941833,25.4428803020881
2020-08-13,"Bosmina",2.59521310333608,1.26613388589919
2020-08-13,"Conochilus",1.28627374335653,0.584985909307852
2020-08-13,"Keratella",36.8882910539692,15.1455255971486
2020-08-13,"Kellicottia",1.28627374335653,0.584985909307852
2020-08-13,"Polyarthra",0.436313119993184,0.61703993173568
2020-08-13,"Trichocerca",2.1588999833429,0.649093954163506
2020-09-03,"Daphnia",0,NA
2020-09-03,"Ceriodaphnia",80.139144488544,NA
2020-09-03,"Cyclopoida",160.278288977088,NA
2020-09-03,"Nauplii",256.445262363341,NA
2020-09-03,"Bosmina",16.0278288977088,NA
2020-09-03,"Conochilus",256.445262363341,NA
2020-09-03,"Keratella",32.0556577954176,NA
2020-09-03,"Kellicottia",0,NA
2020-09-03,"Polyarthra",0,NA
2020-09-03,"Trichocerca",26.713048162848,NA
2020-10-01,"Daphnia",6.2330445713312,NA
2020-10-01,"Ceriodaphnia",37.3982674279872,NA
2020-10-01,"Cyclopoida",81.0295794273056,NA
2020-10-01,"Nauplii",211.923515425261,NA
2020-10-01,"Bosmina",74.7965348559744,NA
2020-10-01,"Conochilus",0,NA
2020-10-01,"Keratella",6.2330445713312,NA
2020-10-01,"Kellicottia",0,NA
2020-10-01,"Polyarthra",6.2330445713312,NA
2020-10-01,"Trichocerca",193.224381711267,NA
2020-11-10,"Daphnia",4.15536304755413,NA
2020-11-10,"Ceriodaphnia",0,NA
2020-11-10,"Cyclopoida",403.070215612751,NA
2020-11-10,"Nauplii",62.330445713312,NA
2020-11-10,"Bosmina",20.7768152377707,NA
2020-11-10,"Conochilus",0,NA
2020-11-10,"Keratella",8.31072609510827,NA
2020-11-10,"Kellicottia",0,NA
2020-11-10,"Polyarthra",45.7089935230955,NA
2020-11-10,"Trichocerca",0,NA
2020-12-02,"Daphnia",6.79968498690677,NA
2020-12-02,"Ceriodaphnia",0,NA
2020-12-02,"Cyclopoida",95.1955898166947,NA
2020-12-02,"Nauplii",115.594644777415,NA
2020-12-02,"Bosmina",271.987399476271,NA
2020-12-02,"Conochilus",129.194014751229,NA
2020-12-02,"Keratella",27.1987399476271,NA
2020-12-02,"Kellicottia",0,NA
2020-12-02,"Polyarthra",129.194014751229,NA
2020-12-02,"Trichocerca",0,NA
2021-03-08,"Daphnia",9.3495668569968,NA
2021-03-08,"Ceriodaphnia",0,NA
2021-03-08,"Cyclopoida",0,NA
2021-03-08,"Nauplii",6.2330445713312,NA
2021-03-08,"Bosmina",21.8156559996592,NA
2021-03-08,"Conochilus",623.30445713312,NA
2021-03-08,"Keratella",9.3495668569968,NA
2021-03-08,"Kellicottia",0,NA
2021-03-08,"Polyarthra",52.9808788563152,NA
2021-03-08,"Trichocerca",0,NA
2021-04-05,"Daphnia",9.3495668569968,NA
2021-04-05,"Ceriodaphnia",0,NA
2021-04-05,"Cyclopoida",29.9186139423898,NA
2021-04-05,"Nauplii",22.4389604567923,NA
2021-04-05,"Bosmina",3.73982674279872,NA
2021-04-05,"Conochilus",26.178787199591,NA
2021-04-05,"Keratella",5.60974011419808,NA
2021-04-05,"Kellicottia",14.9593069711949,NA
2021-04-05,"Polyarthra",16.8292203425942,NA
2021-04-05,"Trichocerca",0,NA
2021-05-14,"Daphnia",0,NA
2021-05-14,"Ceriodaphnia",0,NA
2021-05-14,"Cyclopoida",74.7965348559744,NA
2021-05-14,"Nauplii",415.536304755413,NA
2021-05-14,"Bosmina",0,NA
2021-05-14,"Conochilus",1055.46221407875,NA
2021-05-14,"Keratella",8.31072609510827,NA
2021-05-14,"Kellicottia",8.31072609510827,NA
2021-05-14,"Polyarthra",714.722444179311,NA
2021-05-14,"Trichocerca",0,NA
2021-06-15,"Daphnia",286.720050281236,17.6297123353053
2021-06-15,"Ceriodaphnia",49.8643565706496,35.2594246706103
2021-06-15,"Cyclopoida",847.694061701045,387.853671376717
2021-06-15,"Nauplii",1807.58292568604,546.521082394461
2021-06-15,"Bosmina",12.4660891426624,17.6297123353052
2021-06-15,"Conochilus",1196.74455769559,1621.93353484807
2021-06-15,"Keratella",847.694061701043,141.037698682442
2021-06-15,"Kellicottia",0,0
2021-06-15,"Polyarthra",0,0
2021-06-15,"Trichocerca",0,0
2021-06-16,"Daphnia",286.720050281235,88.1485616765258
2021-06-16,"Ceriodaphnia",24.9321782853248,0
2021-06-16,"Cyclopoida",723.03317027442,105.778274011831
2021-06-16,"Nauplii",1545.79505369013,246.815972694274
2021-06-16,"Bosmina",0,0
2021-06-16,"Conochilus",423.847030850521,599.410219400375
2021-06-16,"Keratella",498.643565706496,141.037698682441
2021-06-16,"Kellicottia",12.4660891426624,17.6297123353052
2021-06-16,"Polyarthra",0,0
2021-06-16,"Trichocerca",37.3982674279872,52.8891370059155
2021-06-28,"Daphnia",12.4660891426624,NA
2021-06-28,"Ceriodaphnia",18.6991337139936,NA
2021-06-28,"Cyclopoida",93.495668569968,NA
2021-06-28,"Nauplii",199.457426282598,NA
2021-06-28,"Bosmina",0,NA
2021-06-28,"Conochilus",0,NA
2021-06-28,"Keratella",548.507922277146,NA
2021-06-28,"Kellicottia",0,NA
2021-06-28,"Polyarthra",0,NA
2021-06-28,"Trichocerca",0,NA
2021-07-07,"Daphnia",74.7965348559744,35.2594246706103
2021-07-07,"Ceriodaphnia",12.4660891426624,17.6297123353052
2021-07-07,"Cyclopoida",660.702724561107,88.1485616765258
2021-07-07,"Nauplii",1396.20198397819,211.556548023664
2021-07-07,"Bosmina",62.330445713312,17.6297123353052
2021-07-07,"Conochilus",199.457426282599,282.075397364883
2021-07-07,"Keratella",1284.00718169423,405.483383712017
2021-07-07,"Kellicottia",37.3982674279872,17.6297123353052
2021-07-07,"Polyarthra",24.9321782853248,0
2021-07-07,"Trichocerca",37.3982674279872,17.6297123353052
2021-07-08,"Daphnia",49.8643565706496,35.2594246706103
2021-07-08,"Ceriodaphnia",0,0
2021-07-08,"Cyclopoida",236.855693710586,17.6297123353053
2021-07-08,"Nauplii",1174.92890169593,524.48394197533
2021-07-08,"Bosmina",46.747834284984,66.1114212573943
2021-07-08,"Conochilus",12.4660891426624,17.6297123353052
2021-07-08,"Keratella",763.547959988073,260.038256945751
2021-07-08,"Kellicottia",12.4660891426624,17.6297123353052
2021-07-08,"Polyarthra",12.4660891426624,17.6297123353052
2021-07-08,"Trichocerca",34.2817451423216,22.0371404191314
2021-07-26,"Daphnia",14.9593069711949,NA
2021-07-26,"Ceriodaphnia",7.47965348559744,NA
2021-07-26,"Cyclopoida",299.186139423898,NA
2021-07-26,"Nauplii",583.4129718766,NA
2021-07-26,"Bosmina",14.9593069711949,NA
2021-07-26,"Conochilus",0,NA
2021-07-26,"Keratella",59.8372278847795,NA
2021-07-26,"Kellicottia",22.4389604567923,NA
2021-07-26,"Polyarthra",7.47965348559744,NA
2021-07-26,"Trichocerca",0,NA
2021-08-23,"Daphnia",0,NA
2021-08-23,"Ceriodaphnia",174.525247997274,NA
2021-08-23,"Cyclopoida",249.321782853248,NA
2021-08-23,"Nauplii",137.126980569286,NA
2021-08-23,"Bosmina",373.982674279872,NA
2021-08-23,"Conochilus",0,NA
2021-08-23,"Keratella",1396.20198397819,NA
2021-08-23,"Kellicottia",162.059158854611,NA
2021-08-23,"Polyarthra",0,NA
2021-08-23,"Trichocerca",24.9321782853248,NA
2021-09-21,"Daphnia",6.2330445713312,NA
2021-09-21,"Ceriodaphnia",18.6991337139936,NA
2021-09-21,"Cyclopoida",243.088738281917,NA
2021-09-21,"Nauplii",324.118317709222,NA
2021-09-21,"Bosmina",112.194802283962,NA
2021-09-21,"Conochilus",0,NA
2021-09-21,"Keratella",49.8643565706496,NA
2021-09-21,"Kellicottia",31.165222856656,NA
2021-09-21,"Polyarthra",12.4660891426624,NA
2021-09-21,"Trichocerca",49.8643565706496,NA
2021-10-26,"Daphnia",0,NA
2021-10-26,"Ceriodaphnia",0,NA
2021-10-26,"Cyclopoida",69.2560507925689,NA
2021-10-26,"Nauplii",55.4048406340551,NA
2021-10-26,"Bosmina",297.801018408046,NA
2021-10-26,"Conochilus",533.27159110278,NA
2021-10-26,"Keratella",159.288916822908,NA
2021-10-26,"Kellicottia",20.7768152377707,NA
2021-10-26,"Polyarthra",20.7768152377707,NA
2021-10-26,"Trichocerca",0,NA
2021-11-09,"Daphnia",0,NA
2021-11-09,"Ceriodaphnia",0,NA
2021-11-09,"Cyclopoida",299.186139423898,NA
2021-11-09,"Nauplii",108.039439236407,NA
2021-11-09,"Bosmina",257.632508948356,NA
2021-11-09,"Conochilus",0,NA
2021-11-09,"Keratella",132.971617521732,NA
2021-11-09,"Kellicottia",157.903795807057,NA
2021-11-09,"Polyarthra",74.7965348559744,NA
2021-11-09,"Trichocerca",0,NA
2021-12-06,"Daphnia",0,NA
2021-12-06,"Ceriodaphnia",0,NA
2021-12-06,"Cyclopoida",150.631910473837,NA
2021-12-06,"Nauplii",103.884076188853,NA
2021-12-06,"Bosmina",77.91305714164,NA
2021-12-06,"Conochilus",57.1362419038693,NA
2021-12-06,"Keratella",109.078279998296,NA
2021-12-06,"Kellicottia",93.495668569968,NA
2021-12-06,"Polyarthra",57.1362419038693,NA
2021-12-06,"Trichocerca",0,NA
2023-04-24,"Daphnia",27.7024203170276,NA
2023-04-24,"Ceriodaphnia",0,NA
2023-04-24,"Cyclopoida",55.4048406340551,NA
2023-04-24,"Nauplii",69.2560507925689,NA
2023-04-24,"Bosmina",41.5536304755413,NA
2023-04-24,"Conochilus",0,NA
2023-04-24,"Keratella",4196.91667802968,NA
2023-04-24,"Kellicottia",1426.67464632692,NA
2023-04-24,"Polyarthra",124.660891426624,NA
2023-04-24,"Trichocerca",13.8512101585138,NA
2023-05-22,"Daphnia",137.126980569286,NA
2023-05-22,"Ceriodaphnia",0,NA
2023-05-22,"Cyclopoida",211.923515425261,NA
2023-05-22,"Nauplii",548.507922277146,NA
2023-05-22,"Bosmina",24.9321782853248,NA
2023-05-22,"Conochilus",1483.46460797683,NA
2023-05-22,"Keratella",62.330445713312,NA
2023-05-22,"Kellicottia",648.236635418445,NA
2023-05-22,"Polyarthra",24.9321782853248,NA
2023-05-22,"Trichocerca",0,NA
2023-06-14,"Daphnia",8.31072609510827,NA
2023-06-14,"Ceriodaphnia",24.9321782853248,NA
2023-06-14,"Cyclopoida",191.14670018749,NA
2023-06-14,"Nauplii",714.722444179311,NA
2023-06-14,"Bosmina",0,NA
2023-06-14,"Conochilus",8.31072609510827,NA
2023-06-14,"Keratella",141.282343616841,NA
2023-06-14,"Kellicottia",24.9321782853248,NA
2023-06-14,"Polyarthra",224.389604567923,NA
2023-06-14,"Trichocerca",0,NA
2023-07-24,"Daphnia",8.31072609510827,NA
2023-07-24,"Ceriodaphnia",0,NA
2023-07-24,"Cyclopoida",548.507922277146,NA
2023-07-24,"Nauplii",473.711387421171,NA
2023-07-24,"Bosmina",8.31072609510827,NA
2023-07-24,"Conochilus",249.321782853248,NA
2023-07-24,"Keratella",0,NA
2023-07-24,"Kellicottia",0,NA
2023-07-24,"Polyarthra",16.6214521902165,NA
2023-07-24,"Trichocerca",0,NA
2023-08-14,"Daphnia",0,NA
2023-08-14,"Ceriodaphnia",0,NA
2023-08-14,"Cyclopoida",87.2626239986368,NA
2023-08-14,"Nauplii",121.544369140958,NA
2023-08-14,"Bosmina",0,NA
2023-08-14,"Conochilus",3.1165222856656,NA
2023-08-14,"Keratella",46.747834284984,NA
2023-08-14,"Kellicottia",0,NA
2023-08-14,"Polyarthra",3.1165222856656,NA
2023-08-14,"Trichocerca",9.3495668569968,NA
2023-09-18,"Daphnia",9.23414010567585,NA
2023-09-18,"Ceriodaphnia",9.23414010567585,NA
2023-09-18,"Cyclopoida",32.3194903698655,NA
2023-09-18,"Nauplii",646.38980739731,NA
2023-09-18,"Bosmina",0,NA
2023-09-18,"Conochilus",914.179870461909,NA
2023-09-18,"Keratella",55.4048406340551,NA
2023-09-18,"Kellicottia",0,NA
2023-09-18,"Polyarthra",13.8512101585138,NA
2023-09-18,"Trichocerca",0,NA
2023-10-17,"Daphnia",17.808698775232,NA
2023-10-17,"Ceriodaphnia",5.93623292507734,NA
2023-10-17,"Cyclopoida",166.214521902165,NA
2023-10-17,"Nauplii",112.788425576469,NA
2023-10-17,"Bosmina",700.475485159126,NA
2023-10-17,"Conochilus",53.426096325696,NA
2023-10-17,"Keratella",65.2985621758507,NA
2023-10-17,"Kellicottia",0,NA
2023-10-17,"Polyarthra",0,NA
2023-10-17,"Trichocerca",5.93623292507734,NA
2023-12-04,"Daphnia",48.4792355547982,NA
2023-12-04,"Ceriodaphnia",0,NA
2023-12-04,"Cyclopoida",96.9584711095965,NA
2023-12-04,"Nauplii",90.0328660303396,NA
2023-12-04,"Bosmina",131.586496505881,NA
2023-12-04,"Conochilus",0,NA
2023-12-04,"Keratella",27.7024203170276,NA
2023-12-04,"Kellicottia",0,NA
2023-12-04,"Polyarthra",387.833884438386,NA
2023-12-04,"Trichocerca",0,NA
