"Reservoir","DateTime","Taxon","biom","sd"
"BVR",2016-08-03,"Nauplii",0,NA
"BVR",2016-08-03,"Bosmina",0,NA
"BVR",2016-08-03,"Ceriodaphnia",11.2903225806452,NA
"BVR",2016-08-03,"Ascomorpha",0,NA
"BVR",2016-08-03,"Conochilus",0,NA
"BVR",2016-08-03,"Keratella",0,NA
"BVR",2016-08-03,"Trichocerca",0,NA
"BVR",2016-08-03,"Kellicottia",0,NA
"BVR",2016-08-03,"Polyarthra",0,NA
"BVR",2016-08-03,"Rotifera",0,NA
"BVR",2016-08-03,"Cladocera",11.2903225806452,NA
"BVR",2016-08-03,"Copepoda",490.967741935484,10.6773123959169
"BVR",2016-08-04,"Daphnia",23.2258064516129,0.135154232884755
"BVR",2016-08-04,"Calanoida",0,NA
"BVR",2016-08-04,"Cyclopoida",25.4838709677419,NA
"BVR",2016-08-04,"Nauplii",0,NA
"BVR",2016-08-04,"Bosmina",0,NA
"BVR",2016-08-04,"Ceriodaphnia",0.645161290322581,NA
"BVR",2016-08-04,"Ascomorpha",0,NA
"BVR",2016-08-04,"Conochilus",0,NA
"BVR",2016-08-04,"Keratella",0,NA
"BVR",2016-08-04,"Trichocerca",0,NA
"BVR",2016-08-04,"Kellicottia",0,NA
"BVR",2016-08-04,"Polyarthra",0,NA
"BVR",2016-08-04,"Rotifera",0,NA
"BVR",2016-08-04,"Cladocera",23.8709677419355,0.13718600511714
"BVR",2016-08-04,"Copepoda",25.4838709677419,NA
"BVR",2016-08-11,"Daphnia",5.16129032258065,NA
"BVR",2016-08-11,"Calanoida",0,NA
"BVR",2016-08-11,"Cyclopoida",68.3870967741936,NA
"BVR",2016-08-11,"Nauplii",0,NA
"BVR",2016-08-11,"Bosmina",0,NA
"BVR",2016-08-11,"Ceriodaphnia",0,NA
"BVR",2016-08-11,"Ascomorpha",0,NA
"BVR",2016-08-11,"Conochilus",0,NA
"BVR",2016-08-11,"Keratella",0,NA
"BVR",2016-08-11,"Trichocerca",0,NA
"BVR",2016-08-11,"Kellicottia",0,NA
"BVR",2016-08-11,"Polyarthra",0,NA
"BVR",2016-08-11,"Rotifera",0,NA
"BVR",2016-08-11,"Cladocera",5.16129032258065,NA
"BVR",2016-08-11,"Copepoda",68.3870967741936,NA
"BVR",2016-08-23,"Daphnia",0,NA
"BVR",2016-08-23,"Calanoida",0,NA
"BVR",2016-08-23,"Cyclopoida",132.903225806452,NA
"BVR",2016-08-23,"Nauplii",0,NA
"BVR",2016-08-23,"Bosmina",0,NA
"BVR",2016-08-23,"Ceriodaphnia",33.8709677419355,NA
"BVR",2016-08-23,"Ascomorpha",0,NA
"BVR",2016-08-23,"Conochilus",0,NA
"BVR",2016-08-23,"Keratella",0,NA
"BVR",2016-08-23,"Trichocerca",0,NA
"BVR",2016-08-23,"Kellicottia",0,NA
"BVR",2016-08-23,"Polyarthra",0,NA
"BVR",2016-08-23,"Rotifera",0,NA
"BVR",2016-08-23,"Cladocera",33.8709677419355,NA
"BVR",2016-08-23,"Copepoda",132.903225806452,NA
"BVR",2016-09-06,"Daphnia",15.8064516129032,0.120208152801713
"BVR",2016-09-06,"Calanoida",0,NA
"BVR",2016-09-06,"Cyclopoida",215.483870967742,NA
"BVR",2016-09-06,"Nauplii",0,NA
"BVR",2016-09-06,"Bosmina",0,NA
"BVR",2016-09-06,"Ceriodaphnia",181.290322580645,NA
"BVR",2016-09-06,"Ascomorpha",0,NA
"BVR",2016-09-06,"Conochilus",0,NA
"BVR",2016-09-06,"Keratella",0,NA
"BVR",2016-09-06,"Trichocerca",0,NA
"BVR",2016-09-06,"Kellicottia",0,NA
"BVR",2016-09-06,"Polyarthra",0,NA
"BVR",2016-09-06,"Rotifera",0,NA
"BVR",2016-09-06,"Cladocera",197.096774193548,3.10442157790036
"BVR",2016-09-06,"Copepoda",215.483870967742,NA
"BVR",2016-09-27,"Daphnia",0,NA
"BVR",2016-09-27,"Calanoida",10.9677419354839,0.169705627484771
"BVR",2016-09-27,"Cyclopoida",67.4193548387097,NA
"BVR",2016-09-27,"Nauplii",0,NA
"BVR",2016-09-27,"Bosmina",0,NA
"BVR",2016-09-27,"Ceriodaphnia",200.967741935484,NA
"BVR",2016-09-27,"Ascomorpha",0,NA
"BVR",2016-09-27,"Conochilus",0,NA
"BVR",2016-09-27,"Keratella",0,NA
"BVR",2016-09-27,"Trichocerca",0,NA
"BVR",2016-09-27,"Kellicottia",0,NA
"BVR",2016-09-27,"Polyarthra",0,NA
"BVR",2016-09-27,"Rotifera",0,NA
"BVR",2016-09-27,"Cladocera",200.967741935484,NA
"BVR",2016-09-27,"Copepoda",78.3870967741935,1.11498878918131
"BVR",2016-10-25,"Daphnia",112.58064516129,NA
"BVR",2016-10-25,"Calanoida",13.8709677419355,NA
"BVR",2016-10-25,"Cyclopoida",134.516129032258,NA
"BVR",2016-10-25,"Nauplii",0,NA
"BVR",2016-10-25,"Bosmina",2.58064516129032,NA
"BVR",2016-10-25,"Ceriodaphnia",53.8709677419355,NA
"BVR",2016-10-25,"Ascomorpha",0,NA
"BVR",2016-10-25,"Conochilus",0,NA
"BVR",2016-10-25,"Keratella",0,NA
"BVR",2016-10-25,"Trichocerca",0,NA
"BVR",2016-10-25,"Kellicottia",0,NA
"BVR",2016-10-25,"Polyarthra",0,NA
"BVR",2016-10-25,"Rotifera",0,NA
"BVR",2016-10-25,"Cladocera",169.032258064516,1.70629227664352
"BVR",2016-10-25,"Copepoda",148.387096774194,2.64457936163769
"BVR",2019-04-08,"Ascomorpha",NA,NA
"BVR",2019-04-08,"Bosmina",NA,NA
"BVR",2019-04-08,"Calanoida",20.70138281492,NA
"BVR",2019-04-08,"Ceriodaphnia",23.3571963360982,NA
"BVR",2019-04-08,"Cladocera",312.685934588795,NA
"BVR",2019-04-08,"Conochilus",NA,NA
"BVR",2019-04-08,"Copepoda",128.580671187444,NA
"BVR",2019-04-08,"Cyclopoida",70.7968278122949,NA
"BVR",2019-04-08,"Daphnia",96.6867955641613,NA
"BVR",2019-04-08,"Kellicottia",1.9312137662761,NA
"BVR",2019-04-08,"Keratella",2.31602629789481,NA
"BVR",2019-04-08,"Nauplii",57.7838433751494,NA
"BVR",2019-04-08,"Polyarthra",0.321868961046016,NA
"BVR",2019-04-08,"Rotifera",7.49810766838992,NA
"BVR",2019-04-08,"Trichocerca",NA,NA
"BVR",2019-04-29,"Ascomorpha",NA,NA
"BVR",2019-04-29,"Bosmina",NA,NA
"BVR",2019-04-29,"Calanoida",NA,NA
"BVR",2019-04-29,"Ceriodaphnia",NA,NA
"BVR",2019-04-29,"Cladocera",472.576124963631,NA
"BVR",2019-04-29,"Conochilus",0.14781918031939,NA
"BVR",2019-04-29,"Copepoda",357.52995962284,NA
"BVR",2019-04-29,"Cyclopoida",104.986235053196,NA
"BVR",2019-04-29,"Daphnia",469.995486632534,NA
"BVR",2019-04-29,"Kellicottia",1.11799803490001,NA
"BVR",2019-04-29,"Keratella",6.26190563432022,NA
"BVR",2019-04-29,"Nauplii",244.041334060439,NA
"BVR",2019-04-29,"Polyarthra",0.470107633563828,NA
"BVR",2019-04-29,"Rotifera",25.6917608276623,NA
"BVR",2019-04-29,"Trichocerca",NA,NA
"BVR",2019-05-23,"Ascomorpha",NA,NA
"BVR",2019-05-23,"Bosmina",NA,NA
"BVR",2019-05-23,"Calanoida",NA,NA
"BVR",2019-05-23,"Ceriodaphnia",NA,NA
"BVR",2019-05-23,"Cladocera",757.026773960489,NA
"BVR",2019-05-23,"Conochilus",NA,NA
"BVR",2019-05-23,"Copepoda",306.89621562346,NA
"BVR",2019-05-23,"Cyclopoida",99.6388247322896,NA
"BVR",2019-05-23,"Daphnia",762.815600799859,NA
"BVR",2019-05-23,"Kellicottia",1.16390115378247,NA
"BVR",2019-05-23,"Keratella",5.08828552489063,NA
"BVR",2019-05-23,"Nauplii",187.87014264647,NA
"BVR",2019-05-23,"Polyarthra",0.734271124414799,NA
"BVR",2019-05-23,"Rotifera",12.6999822610204,NA
"BVR",2019-05-23,"Trichocerca",NA,NA
"BVR",2019-06-06,"Ascomorpha",NA,NA
"BVR",2019-06-06,"Bosmina",NA,NA
"BVR",2019-06-06,"Calanoida",NA,NA
"BVR",2019-06-06,"Ceriodaphnia",NA,NA
"BVR",2019-06-06,"Cladocera",104.606692493286,NA
"BVR",2019-06-06,"Conochilus",NA,NA
"BVR",2019-06-06,"Copepoda",106.964197793544,NA
"BVR",2019-06-06,"Cyclopoida",4.81491683589707,NA
"BVR",2019-06-06,"Daphnia",69.7377949955237,NA
"BVR",2019-06-06,"Kellicottia",1.33010612194845,NA
"BVR",2019-06-06,"Keratella",1.73102890374014,NA
"BVR",2019-06-06,"Nauplii",103.01559292447,NA
"BVR",2019-06-06,"Polyarthra",0.263347331764922,NA
"BVR",2019-06-06,"Rotifera",74.6553665025925,NA
"BVR",2019-06-06,"Trichocerca",18.6123560316144,NA
"BVR",2019-06-13,"Ascomorpha",NA,NA
"BVR",2019-06-13,"Bosmina",NA,NA
"BVR",2019-06-13,"Calanoida",23.598016880047,NA
"BVR",2019-06-13,"Ceriodaphnia",NA,NA
"BVR",2019-06-13,"Cladocera",97.6597101918492,NA
"BVR",2019-06-13,"Conochilus",NA,NA
"BVR",2019-06-13,"Copepoda",666.358524667995,NA
"BVR",2019-06-13,"Cyclopoida",60.4161526213756,NA
"BVR",2019-06-13,"Daphnia",65.1064734612328,NA
"BVR",2019-06-13,"Kellicottia",2.74780360295316,NA
"BVR",2019-06-13,"Keratella",0.489695451628987,NA
"BVR",2019-06-13,"Nauplii",647.099870940093,NA
"BVR",2019-06-13,"Polyarthra",3.38673374346608,NA
"BVR",2019-06-13,"Rotifera",17.0144426934043,NA
"BVR",2019-06-13,"Trichocerca",NA,NA
"BVR",2019-06-27,"Ascomorpha",NA,NA
"BVR",2019-06-27,"Bosmina",NA,NA
"BVR",2019-06-27,"Calanoida",25.4923227351844,NA
"BVR",2019-06-27,"Ceriodaphnia",NA,NA
"BVR",2019-06-27,"Cladocera",152.866609429531,NA
"BVR",2019-06-27,"Conochilus",6.87128221015912,NA
"BVR",2019-06-27,"Copepoda",362.114778425603,NA
"BVR",2019-06-27,"Cyclopoida",114.257161648509,NA
"BVR",2019-06-27,"Daphnia",152.866609429531,NA
"BVR",2019-06-27,"Kellicottia",13.8426643889862,NA
"BVR",2019-06-27,"Keratella",1.05065325088551,NA
"BVR",2019-06-27,"Nauplii",247.857616777094,NA
"BVR",2019-06-27,"Polyarthra",NA,NA
"BVR",2019-06-27,"Rotifera",288.796748603779,NA
"BVR",2019-06-27,"Trichocerca",11.3368072606202,NA
"BVR",2019-07-10,"Ascomorpha",NA,NA
"BVR",2019-07-10,"Bosmina",NA,NA
"BVR",2019-07-10,"Calanoida",38.1354818219808,NA
"BVR",2019-07-10,"Ceriodaphnia",NA,NA
"BVR",2019-07-10,"Cladocera",377.257645696483,54.6892591974611
"BVR",2019-07-10,"Conochilus",10.5843569482665,NA
"BVR",2019-07-10,"Copepoda",1288.37245613786,449.712676484232
"BVR",2019-07-10,"Cyclopoida",174.245353913937,67.3157363966808
"BVR",2019-07-10,"Daphnia",376.580337811347,53.7314012004009
"BVR",2019-07-10,"Kellicottia",68.8662319356642,13.9798872861077
"BVR",2019-07-10,"Keratella",2.90397126407643,0.846380863120436
"BVR",2019-07-10,"Nauplii",1150.0850990614,363.256051448107
"BVR",2019-07-10,"Polyarthra",7.77515464729641,4.24518402566371
"BVR",2019-07-10,"Rotifera",896.179765150864,326.436106117903
"BVR",2019-07-10,"Trichocerca",40.9245484575654,NA
"BVR",2019-07-11,"Ascomorpha",NA,NA
"BVR",2019-07-11,"Bosmina",NA,NA
"BVR",2019-07-11,"Calanoida",NA,NA
"BVR",2019-07-11,"Ceriodaphnia",24.878899745137,NA
"BVR",2019-07-11,"Cladocera",468.874997565715,NA
"BVR",2019-07-11,"Conochilus",18.8434809786834,NA
"BVR",2019-07-11,"Copepoda",895.93536074453,NA
"BVR",2019-07-11,"Cyclopoida",96.1268874941199,NA
"BVR",2019-07-11,"Daphnia",301.898448684012,NA
"BVR",2019-07-11,"Kellicottia",6.54226127727018,NA
"BVR",2019-07-11,"Keratella",2.69358408208199,NA
"BVR",2019-07-11,"Nauplii",762.459045018821,NA
"BVR",2019-07-11,"Polyarthra",12.6929061062234,NA
"BVR",2019-07-11,"Rotifera",154.658443273294,NA
"BVR",2019-07-11,"Trichocerca",11.0371654638478,NA
"BVR",2019-07-18,"Ascomorpha",NA,NA
"BVR",2019-07-18,"Bosmina",NA,NA
"BVR",2019-07-18,"Calanoida",NA,NA
"BVR",2019-07-18,"Ceriodaphnia",NA,NA
"BVR",2019-07-18,"Cladocera",137.045368248141,NA
"BVR",2019-07-18,"Conochilus",61.6731261117714,NA
"BVR",2019-07-18,"Copepoda",851.944132378885,NA
"BVR",2019-07-18,"Cyclopoida",54.8194269797834,NA
"BVR",2019-07-18,"Daphnia",137.045368248141,NA
"BVR",2019-07-18,"Kellicottia",3.53315268350314,NA
"BVR",2019-07-18,"Keratella",3.26612874937917,NA
"BVR",2019-07-18,"Nauplii",831.56818117484,NA
"BVR",2019-07-18,"Polyarthra",10.1740577979925,NA
"BVR",2019-07-18,"Rotifera",181.965195694867,NA
"BVR",2019-07-18,"Trichocerca",13.3760960357764,NA
"BVR",2019-07-24,"Ascomorpha",NA,NA
"BVR",2019-07-24,"Bosmina",25.8861450131946,NA
"BVR",2019-07-24,"Calanoida",364.698797614362,NA
"BVR",2019-07-24,"Ceriodaphnia",81.3918203249864,NA
"BVR",2019-07-24,"Cladocera",772.467775752441,NA
"BVR",2019-07-24,"Conochilus",31.1058566895632,NA
"BVR",2019-07-24,"Copepoda",11071.0032295386,NA
"BVR",2019-07-24,"Cyclopoida",722.276487974766,NA
"BVR",2019-07-24,"Daphnia",668.264384469285,NA
"BVR",2019-07-24,"Kellicottia",24.7179608917489,NA
"BVR",2019-07-24,"Keratella",16.5532608537951,NA
"BVR",2019-07-24,"Nauplii",12551.012652724,NA
"BVR",2019-07-24,"Polyarthra",152.704387259505,NA
"BVR",2019-07-24,"Rotifera",796.645330354576,NA
"BVR",2019-07-24,"Trichocerca",31.1686750293767,NA
"BVR",2019-07-25,"Ascomorpha",NA,NA
"BVR",2019-07-25,"Bosmina",NA,NA
"BVR",2019-07-25,"Calanoida",228.493639551404,NA
"BVR",2019-07-25,"Ceriodaphnia",NA,NA
"BVR",2019-07-25,"Cladocera",1201.60017984636,NA
"BVR",2019-07-25,"Conochilus",8.75751654235967,NA
"BVR",2019-07-25,"Copepoda",7349.41433472265,NA
"BVR",2019-07-25,"Cyclopoida",475.745692113596,NA
"BVR",2019-07-25,"Daphnia",1101.46683152583,NA
"BVR",2019-07-25,"Kellicottia",19.8163814739714,NA
"BVR",2019-07-25,"Keratella",6.84839089103139,NA
"BVR",2019-07-25,"Nauplii",8313.88140830213,NA
"BVR",2019-07-25,"Polyarthra",92.4109727829636,NA
"BVR",2019-07-25,"Rotifera",606.553885796515,NA
"BVR",2019-07-25,"Trichocerca",5.51858273192388,NA
"BVR",2019-08-14,"Ascomorpha",NA,NA
"BVR",2019-08-14,"Bosmina",3.39141351771604,NA
"BVR",2019-08-14,"Calanoida",NA,NA
"BVR",2019-08-14,"Ceriodaphnia",89.8860161951996,NA
"BVR",2019-08-14,"Cladocera",883.665731602375,NA
"BVR",2019-08-14,"Conochilus",NA,NA
"BVR",2019-08-14,"Copepoda",566.264834390399,NA
"BVR",2019-08-14,"Cyclopoida",77.7379927180845,NA
"BVR",2019-08-14,"Daphnia",595.15732096532,NA
"BVR",2019-08-14,"Kellicottia",0.408079543024156,NA
"BVR",2019-08-14,"Keratella",14.6346418472564,NA
"BVR",2019-08-14,"Nauplii",520.050904045254,NA
"BVR",2019-08-14,"Polyarthra",NA,NA
"BVR",2019-08-14,"Rotifera",173.514521668814,NA
"BVR",2019-08-14,"Trichocerca",36.313715998013,NA
"BVR",2019-09-04,"Ascomorpha",NA,NA
"BVR",2019-09-04,"Bosmina",3.45499040610077,NA
"BVR",2019-09-04,"Calanoida",6.74229053715627,NA
"BVR",2019-09-04,"Ceriodaphnia",372.301732729266,NA
"BVR",2019-09-04,"Cladocera",395.907965661135,NA
"BVR",2019-09-04,"Conochilus",NA,NA
"BVR",2019-09-04,"Copepoda",234.843090654781,NA
"BVR",2019-09-04,"Cyclopoida",126.871563467626,NA
"BVR",2019-09-04,"Daphnia",20.8864141383138,NA
"BVR",2019-09-04,"Kellicottia",NA,NA
"BVR",2019-09-04,"Keratella",3.00451012028793,NA
"BVR",2019-09-04,"Nauplii",110.410867440335,NA
"BVR",2019-09-04,"Polyarthra",0.217642422946217,NA
"BVR",2019-09-04,"Rotifera",77.1327739504708,NA
"BVR",2019-09-04,"Trichocerca",41.4366610787578,NA
"BVR",2019-10-04,"Ascomorpha",NA,NA
"BVR",2019-10-04,"Bosmina",35.2511270084018,NA
"BVR",2019-10-04,"Calanoida",49.2296291605464,NA
"BVR",2019-10-04,"Ceriodaphnia",380.478349338686,NA
"BVR",2019-10-04,"Cladocera",403.136694377396,NA
"BVR",2019-10-04,"Conochilus",7.2627431996026,NA
"BVR",2019-10-04,"Copepoda",319.353737351201,NA
"BVR",2019-10-04,"Cyclopoida",101.737018241215,NA
"BVR",2019-10-04,"Daphnia",4.55236632601108,NA
"BVR",2019-10-04,"Kellicottia",0.0233188310299518,NA
"BVR",2019-10-04,"Keratella",0.58987314973366,NA
"BVR",2019-10-04,"Nauplii",175.302140631929,NA
"BVR",2019-10-04,"Polyarthra",NA,NA
"BVR",2019-10-04,"Rotifera",45.2965580863131,NA
"BVR",2019-10-04,"Trichocerca",NA,NA
"BVR",2019-11-15,"Ascomorpha",NA,NA
"BVR",2019-11-15,"Bosmina",327.643039326696,NA
"BVR",2019-11-15,"Calanoida",28.838909272399,NA
"BVR",2019-11-15,"Ceriodaphnia",41.3231633347879,NA
"BVR",2019-11-15,"Cladocera",430.255031075295,NA
"BVR",2019-11-15,"Conochilus",9.56710029383114,NA
"BVR",2019-11-15,"Copepoda",230.470028241674,NA
"BVR",2019-11-15,"Cyclopoida",52.8507001658548,NA
"BVR",2019-11-15,"Daphnia",24.1177412946994,NA
"BVR",2019-11-15,"Kellicottia",NA,NA
"BVR",2019-11-15,"Keratella",0.965606883138048,NA
"BVR",2019-11-15,"Nauplii",126.875991991476,NA
"BVR",2019-11-15,"Polyarthra",8.37749214404577,NA
"BVR",2019-11-15,"Rotifera",29.9467116272844,NA
"BVR",2019-11-15,"Trichocerca",NA,NA
"BVR",2020-05-14,"Ascomorpha",NA,NA
"BVR",2020-05-14,"Bosmina",NA,NA
"BVR",2020-05-14,"Calanoida",NA,NA
"BVR",2020-05-14,"Ceriodaphnia",NA,NA
"BVR",2020-05-14,"Cladocera",356.846355337741,NA
"BVR",2020-05-14,"Conochilus",11.7116643525384,NA
"BVR",2020-05-14,"Copepoda",404.774689582861,NA
"BVR",2020-05-14,"Cyclopoida",74.0431774212467,NA
"BVR",2020-05-14,"Daphnia",356.846355337741,NA
"BVR",2020-05-14,"Kellicottia",0.0549052476068865,NA
"BVR",2020-05-14,"Keratella",NA,NA
"BVR",2020-05-14,"Nauplii",392.078707173933,NA
"BVR",2020-05-14,"Polyarthra",9.26601124013702,NA
"BVR",2020-05-14,"Rotifera",27.4588346209846,NA
"BVR",2020-05-14,"Trichocerca",NA,NA
"BVR",2020-06-04,"Ascomorpha",NA,NA
"BVR",2020-06-04,"Bosmina",NA,NA
"BVR",2020-06-04,"Calanoida",NA,NA
"BVR",2020-06-04,"Ceriodaphnia",NA,NA
"BVR",2020-06-04,"Cladocera",263.757554672552,NA
"BVR",2020-06-04,"Conochilus",NA,NA
"BVR",2020-06-04,"Copepoda",191.750236707287,NA
"BVR",2020-06-04,"Cyclopoida",31.6064955833335,NA
"BVR",2020-06-04,"Daphnia",263.757554672552,NA
"BVR",2020-06-04,"Kellicottia",0.0132493358124726,NA
"BVR",2020-06-04,"Keratella",0.0705394638656041,NA
"BVR",2020-06-04,"Nauplii",167.098419202806,NA
"BVR",2020-06-04,"Polyarthra",0.59666175608835,NA
"BVR",2020-06-04,"Rotifera",5.72495850855454,NA
"BVR",2020-06-04,"Trichocerca",2.12683638196135,NA
"BVR",2020-06-25,"Ascomorpha",NA,NA
"BVR",2020-06-25,"Bosmina",NA,NA
"BVR",2020-06-25,"Calanoida",NA,NA
"BVR",2020-06-25,"Ceriodaphnia",NA,NA
"BVR",2020-06-25,"Cladocera",381.21939717798,NA
"BVR",2020-06-25,"Conochilus",14.9511268083236,NA
"BVR",2020-06-25,"Copepoda",569.323004408748,NA
"BVR",2020-06-25,"Cyclopoida",32.9503793710166,NA
"BVR",2020-06-25,"Daphnia",409.630491180596,NA
"BVR",2020-06-25,"Kellicottia",0.345010071148426,NA
"BVR",2020-06-25,"Keratella",1.96786422938055,NA
"BVR",2020-06-25,"Nauplii",609.517484300798,NA
"BVR",2020-06-25,"Polyarthra",0.13842598825896,NA
"BVR",2020-06-25,"Rotifera",25.732587128043,NA
"BVR",2020-06-25,"Trichocerca",3.44392580778089,NA
"BVR",2020-07-02,"Ascomorpha",NA,NA
"BVR",2020-07-02,"Bosmina",NA,NA
"BVR",2020-07-02,"Calanoida",NA,NA
"BVR",2020-07-02,"Ceriodaphnia",NA,NA
"BVR",2020-07-02,"Cladocera",225.601637161082,NA
"BVR",2020-07-02,"Conochilus",NA,NA
"BVR",2020-07-02,"Copepoda",468.642510791616,NA
"BVR",2020-07-02,"Cyclopoida",63.9533319159836,NA
"BVR",2020-07-02,"Daphnia",242.137667879774,NA
"BVR",2020-07-02,"Kellicottia",0.279623199915683,NA
"BVR",2020-07-02,"Keratella",2.16588006238775,NA
"BVR",2020-07-02,"Nauplii",429.780852519872,NA
"BVR",2020-07-02,"Polyarthra",NA,NA
"BVR",2020-07-02,"Rotifera",29.6895627036604,NA
"BVR",2020-07-02,"Trichocerca",NA,NA
"BVR",2020-08-06,"Ascomorpha",NA,NA
"BVR",2020-08-06,"Bosmina",1.18612047899213,NA
"BVR",2020-08-06,"Calanoida",2.09783789686991,NA
"BVR",2020-08-06,"Ceriodaphnia",6.49783872146978,NA
"BVR",2020-08-06,"Cladocera",19.8905220917,NA
"BVR",2020-08-06,"Conochilus",1.36505327671867,NA
"BVR",2020-08-06,"Copepoda",32.7048823841254,NA
"BVR",2020-08-06,"Cyclopoida",3.50346114883703,NA
"BVR",2020-08-06,"Daphnia",17.1802086582216,NA
"BVR",2020-08-06,"Kellicottia",0.0179061715966534,NA
"BVR",2020-08-06,"Keratella",0.468170376832109,NA
"BVR",2020-08-06,"Nauplii",29.163547564135,NA
"BVR",2020-08-06,"Polyarthra",NA,NA
"BVR",2020-08-06,"Rotifera",30.0288335653184,NA
"BVR",2020-08-06,"Trichocerca",6.03584622379272,NA
"BVR",2020-08-12,"Ascomorpha",NA,NA
"BVR",2020-08-12,"Bosmina",NA,NA
"BVR",2020-08-12,"Calanoida",6.71712477466224,5.99324164099076
"BVR",2020-08-12,"Ceriodaphnia",13.4197341115525,7.59092321603446
"BVR",2020-08-12,"Cladocera",47.4795759601008,43.7060313833656
"BVR",2020-08-12,"Conochilus",NA,NA
"BVR",2020-08-12,"Copepoda",70.930639393575,25.0833328120145
"BVR",2020-08-12,"Cyclopoida",NA,NA
"BVR",2020-08-12,"Daphnia",5.04924099951449,6.9799129599648
"BVR",2020-08-12,"Kellicottia",0.0183158818271621,NA
"BVR",2020-08-12,"Keratella",2.42638555549394,0.122592489060921
"BVR",2020-08-12,"Nauplii",53.3725214098152,36.8223979925419
"BVR",2020-08-12,"Polyarthra",NA,NA
"BVR",2020-08-12,"Rotifera",28.0660486570568,33.285268636925
"BVR",2020-08-12,"Trichocerca",4.52402281130905,5.94895656246739
"BVR",2020-08-13,"Ascomorpha",NA,NA
"BVR",2020-08-13,"Bosmina",0.907590737895431,0.674925768568968
"BVR",2020-08-13,"Calanoida",2.15653996041701,1.19076345792648
"BVR",2020-08-13,"Ceriodaphnia",49.4449857001132,12.8055886549017
"BVR",2020-08-13,"Cladocera",54.586688376606,9.02994583152687
"BVR",2020-08-13,"Conochilus",0.112934912364914,0.0131995505023125
"BVR",2020-08-13,"Copepoda",85.9963621984966,69.9577016812783
"BVR",2020-08-13,"Cyclopoida",NA,NA
"BVR",2020-08-13,"Daphnia",5.97633992177969,NA
"BVR",2020-08-13,"Kellicottia",0.00802026461181676,0.00364754533089522
"BVR",2020-08-13,"Keratella",1.10127416065032,0.377913031731102
"BVR",2020-08-13,"Nauplii",61.2998053165946,39.0925143993305
"BVR",2020-08-13,"Polyarthra",0.111570760749662,NA
"BVR",2020-08-13,"Rotifera",10.5696813019267,7.95018078859606
"BVR",2020-08-13,"Trichocerca",4.1554060793525,4.99972176394119
"BVR",2020-09-03,"Ascomorpha",NA,NA
"BVR",2020-09-03,"Bosmina",3.70145965348527,NA
"BVR",2020-09-03,"Calanoida",16.8149196048302,NA
"BVR",2020-09-03,"Ceriodaphnia",261.657623789819,NA
"BVR",2020-09-03,"Cladocera",275.0850964642,NA
"BVR",2020-09-03,"Conochilus",18.4450620942288,NA
"BVR",2020-09-03,"Copepoda",515.195859425393,NA
"BVR",2020-09-03,"Cyclopoida",119.719579538544,NA
"BVR",2020-09-03,"Daphnia",NA,NA
"BVR",2020-09-03,"Kellicottia",NA,NA
"BVR",2020-09-03,"Keratella",1.06413819774397,NA
"BVR",2020-09-03,"Nauplii",400.705386167386,NA
"BVR",2020-09-03,"Polyarthra",NA,NA
"BVR",2020-09-03,"Rotifera",308.976731022329,NA
"BVR",2020-09-03,"Trichocerca",72.7137560876579,NA
"BVR",2020-10-01,"Ascomorpha",NA,NA
"BVR",2020-10-01,"Bosmina",60.5250252817447,NA
"BVR",2020-10-01,"Calanoida",NA,NA
"BVR",2020-10-01,"Ceriodaphnia",196.611523733216,NA
"BVR",2020-10-01,"Cladocera",288.314759937442,NA
"BVR",2020-10-01,"Conochilus",NA,NA
"BVR",2020-10-01,"Copepoda",374.153290938273,NA
"BVR",2020-10-01,"Cyclopoida",66.7927299841101,NA
"BVR",2020-10-01,"Daphnia",10.9167930374278,NA
"BVR",2020-10-01,"Kellicottia",NA,NA
"BVR",2020-10-01,"Keratella",0.206915760672439,NA
"BVR",2020-10-01,"Nauplii",320.936913675493,NA
"BVR",2020-10-01,"Polyarthra",2.11548435103723,NA
"BVR",2020-10-01,"Rotifera",578.136573801256,NA
"BVR",2020-10-01,"Trichocerca",690.764162242935,NA
"BVR",2020-11-10,"Ascomorpha",NA,NA
"BVR",2020-11-10,"Bosmina",27.3305133149745,NA
"BVR",2020-11-10,"Calanoida",12.8789626112475,NA
"BVR",2020-11-10,"Ceriodaphnia",NA,NA
"BVR",2020-11-10,"Cladocera",82.4805092771883,NA
"BVR",2020-11-10,"Conochilus",NA,NA
"BVR",2020-11-10,"Copepoda",627.989563268085,NA
"BVR",2020-11-10,"Cyclopoida",242.759234693844,NA
"BVR",2020-11-10,"Daphnia",30.3080493126043,NA
"BVR",2020-11-10,"Kellicottia",NA,NA
"BVR",2020-11-10,"Keratella",0.151106025074088,NA
"BVR",2020-11-10,"Nauplii",93.3036094490188,NA
"BVR",2020-11-10,"Polyarthra",14.8045212586304,NA
"BVR",2020-11-10,"Rotifera",19.4149132513744,NA
"BVR",2020-11-10,"Trichocerca",NA,NA
"BVR",2020-12-02,"Ascomorpha",0.758413180843232,NA
"BVR",2020-12-02,"Bosmina",501.644619570652,NA
"BVR",2020-12-02,"Calanoida",143.62110003272,NA
"BVR",2020-12-02,"Ceriodaphnia",NA,NA
"BVR",2020-12-02,"Cladocera",529.006904050899,NA
"BVR",2020-12-02,"Conochilus",7.55923718972973,NA
